melinda_id;original;cleaned;converted;udk_count
000881015;839.79|930.85;839.79;930.85;Suomenruotsalainen kirjallisuus;Sivistyshistoria. Kulttuurihistoria;2
000881016;;NA;NA;0
000881050;820;820;Englanninkielinen kirjallisuus;1
000881053;;NA;NA;0
000881054;820;820;Englanninkielinen kirjallisuus;1
000881055;820;820;Englanninkielinen kirjallisuus;1
000881058;;NA;NA;0
000881059;;NA;NA;0
000881060;;NA;NA;0
000881061;244;244;Japanilainen buddhalaisuus;1
000881062;;NA;NA;0
000881064;;NA;NA;0
000881065;947;947;Undetermined;1
000881066;;NA;NA;0
000881067;;NA;NA;0
000881068;;NA;NA;0
000881070;;NA;NA;0
000881073;929 Hofer;929;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;1
000881077;;NA;NA;0
000881081;;NA;NA;0
000881084;;NA;NA;0
000881086;;NA;NA;0
000881090;;NA;NA;0
000881091;373|908 Kuopio|929;373;908;929;Peruskoulu. Lukio ;Paikallishistoriat. Kotiseutu ;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;3
000881093;;NA;NA;0
000881094;910.4|929 Granö|26;910.4;929;26;Tutkimusmatkat;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;Kristillinen kirkko. Kirkon hallinto. Kirkko ja yhteiskunta. Ekumenia. Liturgiikka. Sakramentit. Kristillinen kasvatus. Kristilliset järjestöt. Diakonia. Lähetystyö;3
000881098;;NA;NA;0
000881100;;NA;NA;0
000881102;;NA;NA;0
000881106;;NA;NA;0
000881107;839.79|63|332;839.79;63;332;Suomenruotsalainen kirjallisuus;Maatalous. Metsätalous. Metsästys. Kalastus. Yleistä;Aluetalous. Maa. Kiinteistöt ;3
000881108;;NA;NA;0
000881109;;NA;NA;0
000881110;;NA;NA;0
000881112;;NA;NA;0
000881140;;NA;NA;0
000881141;;NA;NA;0
000881142;;NA;NA;0
000881143;;NA;NA;0
000881144;;NA;NA;0
000881145;;NA;NA;0
000881146;;NA;NA;0
000881151;948.0|940;948.0;940;Suomen historia;Euroopan historia;2
000881156;;NA;NA;0
000881158;;NA;NA;0
000881160;;NA;NA;0
000881169;;NA;NA;0
000881173;;NA;NA;0
000881175;894.541;894.541;Suomenkielinen kirjallisuus;1
000881179;894.541;894.541;Suomenkielinen kirjallisuus;1
(FI-HELKA)834589-helkadb;894.541|894.541|910.4;894.541;910.4;Suomenkielinen kirjallisuus;Tutkimusmatkat;2
000881180;894.541|894.541|910.4;894.541;910.4;Suomenkielinen kirjallisuus;Tutkimusmatkat;2
000881183;;NA;NA;0
000881185;;NA;NA;0
000881186;;NA;NA;0
000881188;;NA;NA;0
000881190;;NA;NA;0
000881192;;NA;NA;0
000881197;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881198;;NA;NA;0
000881200;;NA;NA;0
000881201;938|931/939;938;931/939;Undetermined;Vanhan ajan historia;2
000881202;82|39;82;39;Yleinen kirjallisuustiede. Kirjallisuudentutkimus. Suullinen esitystaito;Perinnetieteet. Etnologia. Kansatiede. Kansanrunous. Folkloristiikka;2
000881203;940.2;940.2;Undetermined;1
000881204;;NA;NA;0
000881205;;NA;NA;0
000881207;;NA;NA;0
000881208;93/99;93/99;Historia. Maailmanhistoria;1
000881209;;NA;NA;0
000881210;820;820;Englanninkielinen kirjallisuus;1
000881211;;NA;NA;0
000881214;;NA;NA;0
000881216;;NA;NA;0
000881218;51|51;51;Matematiikka;1
000881220;894.541;894.541;Suomenkielinen kirjallisuus;1
000881223;;NA;NA;0
000881225;;NA;NA;0
000881227;;NA;NA;0
000881235;;NA;NA;0
000881245;;NA;NA;0
000881246;894.541;894.541;Suomenkielinen kirjallisuus;1
000881254;;NA;NA;0
000881255;;NA;NA;0
000881257;;NA;NA;0
000881258;;NA;NA;0
000881259;;NA;NA;0
000881260;;NA;NA;0
000881265;820/89|24;820/89;24;Eri kansojen ja kielialueiden kirjallisuus ;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;2
000881266;;NA;NA;0
000881267;;NA;NA;0
000881268;;NA;NA;0
000881269;;NA;NA;0
000881271;;NA;NA;0
000881272;;NA;NA;0
000881273;;NA;NA;0
000881274;;NA;NA;0
000881275;;NA;NA;0
000881276;;NA;NA;0
000881277;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
000881278;;NA;NA;0
000881280;;NA;NA;0
000881281;;NA;NA;0
000881285;;NA;NA;0
000881286;;NA;NA;0
000881289;;NA;NA;0
000881300;;NA;NA;0
000881301;;NA;NA;0
000881302;908 Viipuri;908;Paikallishistoriat. Kotiseutu ;1
000881303;908 Viipuri;908;Paikallishistoriat. Kotiseutu ;1
000881304;;NA;NA;0
000881306;;NA;NA;0
000881307;581.12|58;581.12;58;Undetermined;Kasvitiede;2
000881309;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881312;;NA;NA;0
000881314;894.541;894.541;Suomenkielinen kirjallisuus;1
000881316;830|830|830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881317;;NA;NA;0
000881318;;NA;NA;0
000881320;;NA;NA;0
000881321;;NA;NA;0
000881325;;NA;NA;0
000881328;;NA;NA;0
000881330;820/89|24;820/89;24;Eri kansojen ja kielialueiden kirjallisuus ;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;2
000881331;;NA;NA;0
000881338;970;970;Pohjois-Amerikan historia. Keski-Amerikan historia;1
000881339;;NA;NA;0
000881344;;NA;NA;0
000881345;;NA;NA;0
000881346;894.541;894.541;Suomenkielinen kirjallisuus;1
000881348;;NA;NA;0
000881350;;NA;NA;0
000881351;;NA;NA;0
000881353;;NA;NA;0
000881354;894.541;894.541;Suomenkielinen kirjallisuus;1
000881357;;NA;NA;0
000881358;;NA;NA;0
000881359;;NA;NA;0
000881360;;NA;NA;0
000881361;352;352;Kunnallishallinto. Paikallishallinto;1
000881362;;NA;NA;0
000881363;839.7|839.7;839.7;Ruotsinkielinen kirjallisuus;1
000881364;894.541|24;894.541;24;Suomenkielinen kirjallisuus;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;2
000881376;;NA;NA;0
000881378;;NA;NA;0
000881382;894.541;894.541;Suomenkielinen kirjallisuus;1
000881391;;NA;NA;0
000881393;;NA;NA;0
000881394;551.5;551.5;Meteorologia. Ilmatiede;1
000881395;551.5;551.5;Meteorologia. Ilmatiede;1
000881396;551.5;551.5;Meteorologia. Ilmatiede;1
000881397;53;53;Fysiikka;1
000881398;;NA;NA;0
000881399;;NA;NA;0
000881407;894.541;894.541;Suomenkielinen kirjallisuus;1
000881408;;NA;NA;0
000881410;618;618;Gynekologia. Naistentaudit. Synnytysoppi;1
000881411;618;618;Gynekologia. Naistentaudit. Synnytysoppi;1
000881412;;NA;NA;0
000881414;;NA;NA;0
000881415;;NA;NA;0
000881416;;NA;NA;0
000881417;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881418;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881419;37.01;37.01;Kasvatuksen perusteet. Teoria. Tutkimusmenetelmät;1
000881420;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881421;37.014|373.3;37.014;373.3;Undetermined;Undetermined;2
000881423;;NA;NA;0
000881424;;NA;NA;0
000881425;894.511;894.511;Unkarinkielinen kirjallisuus;1
000881426;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881427;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881430;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881431;;NA;NA;0
000881432;352;352;Kunnallishallinto. Paikallishallinto;1
000881434;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881435;;NA;NA;0
000881436;;NA;NA;0
000881438;894.541;894.541;Suomenkielinen kirjallisuus;1
000881439;;NA;NA;0
000881440;;NA;NA;0
000881441;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
000881442;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
000881445;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881446;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
000881447;;NA;NA;0
000881449;;NA;NA;0
000881450;894.541;894.541;Suomenkielinen kirjallisuus;1
000881452;;NA;NA;0
000881458;;NA;NA;0
000881459;;NA;NA;0
000881460;;NA;NA;0
000881461;;NA;NA;0
000881465;;NA;NA;0
000881466;351.761.11|34;351.761.11;34;Undetermined;Oikeus;2
000881468;;NA;NA;0
000881472;;NA;NA;0
000881473;894.541;894.541;Suomenkielinen kirjallisuus;1
000881474;;NA;NA;0
000881477;;NA;NA;0
000881480;;NA;NA;0
000881481;244;244;Japanilainen buddhalaisuus;1
000881482;;NA;NA;0
000881483;;NA;NA;0
000881509;;NA;NA;0
000881511;;NA;NA;0
000881513;;NA;NA;0
000881515;;NA;NA;0
000881521;;NA;NA;0
000881531;;NA;NA;0
000881538;;NA;NA;0
000881540;;NA;NA;0
000881543;;NA;NA;0
000881544;839.7;839.7;Ruotsinkielinen kirjallisuus;1
000881545;;NA;NA;0
000881546;820/89|24;820/89;24;Eri kansojen ja kielialueiden kirjallisuus ;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;2
000881548;;NA;NA;0
000881549;;NA;NA;0
000881550;;NA;NA;0
000881551;;NA;NA;0
000881553;;NA;NA;0
000881554;;NA;NA;0
000881556;;NA;NA;0
000881558;;NA;NA;0
000881559;839.7;839.7;Ruotsinkielinen kirjallisuus;1
000881560;;NA;NA;0
000881561;;NA;NA;0
000881562;;NA;NA;0
000881563;;NA;NA;0
000881564;;NA;NA;0
000881570;820/89|24;820/89;24;Eri kansojen ja kielialueiden kirjallisuus ;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;2
000881572;;NA;NA;0
000881573;;NA;NA;0
000881575;;NA;NA;0
000881579;;NA;NA;0
000881581;894.541|24;894.541;24;Suomenkielinen kirjallisuus;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;2
000881582;;NA;NA;0
000881583;;NA;NA;0
000881587;;NA;NA;0
000881588;;NA;NA;0
000881589;820;820;Englanninkielinen kirjallisuus;1
000881591;;NA;NA;0
000881592;;NA;NA;0
000881593;;NA;NA;0
000881594;;NA;NA;0
000881595;894.541;894.541;Suomenkielinen kirjallisuus;1
000881598;;NA;NA;0
000881599;232;232;Undetermined;1
000881600;;NA;NA;0
000881603;;NA;NA;0
000881604;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
000881605;24|78;24;78;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;Musiikki - kansanmusiikki: 78 ja 39 ;2
000881606;908 Kymi;908;Paikallishistoriat. Kotiseutu ;1
000881607;25;25;Pastoraaliteologia. Homiletiikka. Saarnaoppi. Saarnat. Sielunhoito;1
000881608;24;24;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;1
000881609;25;25;Pastoraaliteologia. Homiletiikka. Saarnaoppi. Saarnat. Sielunhoito;1
000881610;25;25;Pastoraaliteologia. Homiletiikka. Saarnaoppi. Saarnat. Sielunhoito;1
000881611;;NA;NA;0
000881612;;NA;NA;0
000881613;24;24;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;1
000881616;398.2|894.541;398.2;894.541;Undetermined;Suomenkielinen kirjallisuus;2
000881617;;NA;NA;0
000881619;;NA;NA;0
000881621;894.541;894.541;Suomenkielinen kirjallisuus;1
000881622;351.761|894.541;351.761;894.541;Undetermined;Suomenkielinen kirjallisuus;2
000881624;;NA;NA;0
000881625;;NA;NA;0
000881626;;NA;NA;0
000881640;;NA;NA;0
000881648;;NA;NA;0
000881651;34|3;34;3;Oikeus;Yhteiskuntatieteet;2
000881655;53|5|531.56;53;5;531.56;Fysiikka;Matematiikka. Luonnontieteet;Undetermined;3
000881656;51|5;51;5;Matematiikka;Matematiikka. Luonnontieteet;2
000881671;22.09|22.0;22.09;22.0;Undetermined;Undetermined;2
000881672;93/99|93/9|930.85;93/99;93/9;930.85;Historia. Maailmanhistoria;Undetermined;Sivistyshistoria. Kulttuurihistoria;3
000881676;908 Halikko;908;Paikallishistoriat. Kotiseutu ;1
000881678;1;1;Filosofia ;1
000881679;808.2|808.;808.2;808.;Editointi. Tekstin muokkaaminen ja sovittaminen julkaisua varten;Undetermined;2
000881683;52|5;52;5;Tähtitiede. Avaruustutkimus. Geodesia. Maanmittaus. Kartografia ;Matematiikka. Luonnontieteet;2
000881698;111|11;111;11;Yleinen metafysiikka. Ontologia;Metafysiikka;2
000881699;111|11;111;11;Yleinen metafysiikka. Ontologia;Metafysiikka;2
000881701;1;1;Filosofia ;1
000881702;111;111;Yleinen metafysiikka. Ontologia;1
000881714;398|39|39|398;398;39;Kansanperinne tiukasti määriteltynä;Perinnetieteet. Etnologia. Kansatiede. Kansanrunous. Folkloristiikka;2
000881728;894.541;894.541;Suomenkielinen kirjallisuus;1
000881729;894.541;894.541;Suomenkielinen kirjallisuus;1
000881730;894.541;894.541;Suomenkielinen kirjallisuus;1
000881731;894.541;894.541;Suomenkielinen kirjallisuus;1
000881734;;NA;NA;0
000881735;;NA;NA;0
000881738;;NA;NA;0
000881739;;NA;NA;0
000881740;839.8;839.8;Tanskankielinen kirjallisuus;1
000881741;882;882;Venäjänkielinen kirjallisuus;1
000881745;882;882;Venäjänkielinen kirjallisuus;1
000881747;882;882;Venäjänkielinen kirjallisuus;1
000881748;;NA;NA;0
000881756;894.541;894.541;Suomenkielinen kirjallisuus;1
000881757;894.541;894.541;Suomenkielinen kirjallisuus;1
000881762;894.541;894.541;Suomenkielinen kirjallisuus;1
000881767;;NA;NA;0
000881769;;NA;NA;0
000881816;23;23;Dogmatiikka;1
000881826;549|54;549;54;Mineralogia. Kivennäisaineiden tutkimus;Kemia;2
000881830;549|54;549;54;Mineralogia. Kivennäisaineiden tutkimus;Kemia;2
000881851;87|875;87;875;Antiikin kirjallisuus. Latinankielinen kirjallisuus. Kreikankielinen kirjallisuus;Undetermined;2
000881853;61|61;61;Lääketiede;1
000881854;23;23;Dogmatiikka;1
000881855;23;23;Dogmatiikka;1
000881856;2;2;Uskonto. Teologia;1
000881857;23;23;Dogmatiikka;1
000881858;23;23;Dogmatiikka;1
000881859;22.06;22.06;Undetermined;1
000881865;93/99;93/99;Historia. Maailmanhistoria;1
000881881;820/89|24;820/89;24;Eri kansojen ja kielialueiden kirjallisuus ;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;2
000881884;;NA;NA;0
000881892;;NA;NA;0
000881895;;NA;NA;0
000881897;;NA;NA;0
000881904;;NA;NA;0
000881907;;NA;NA;0
000881915;;NA;NA;0
000881924;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
000881952;34|343;34;343;Oikeus;Rikosoikeus. Kriminologia. Vankeinhoito;2
000881981;800/801;800/801;Kielitiede. Lingvistiikka;1
000881982;22.09;22.09;Undetermined;1
000882008;22.09;22.09;Undetermined;1
000882069;;NA;NA;0
000882070;;NA;NA;0
000882071;252;252;Mesopotamian uskonnot;1
000882072;;NA;NA;0
000882073;;NA;NA;0
000882074;;NA;NA;0
000882075;;NA;NA;0
000882076;;NA;NA;0
000882078;2;2;Uskonto. Teologia;1
000882080;;NA;NA;0
000882082;;NA;NA;0
000882083;;NA;NA;0
000882084;;NA;NA;0
000882088;;NA;NA;0
000882089;;NA;NA;0
000882090;;NA;NA;0
000882092;;NA;NA;0
000882093;;NA;NA;0
000882094;;NA;NA;0
000882095;;NA;NA;0
000882096;;NA;NA;0
000882098;820;820;Englanninkielinen kirjallisuus;1
000882101;;NA;NA;0
000882105;;NA;NA;0
000882107;;NA;NA;0
000882108;;NA;NA;0
000882110;;NA;NA;0
000882111;;NA;NA;0
000882114;;NA;NA;0
000882115;;NA;NA;0
000882116;;NA;NA;0
000882118;894.541;894.541;Suomenkielinen kirjallisuus;1
000882119;894.541;894.541;Suomenkielinen kirjallisuus;1
000882131;22;22;Raamattu;1
000882133;22.06;22.06;Undetermined;1
000882134;2;2;Uskonto. Teologia;1
000882135;22.06;22.06;Undetermined;1
000882151;82.0|809.24|801.6|809.24.07;82.0;809.24;801.6;809.24.07;Undetermined;Undetermined;Prosodiikka: runomitat, rytmi-, loppusointu- ja säemuodot;Undetermined;4
000882163;549|559;549;559;Mineralogia. Kivennäisaineiden tutkimus;Undetermined;2
000882164;54;54;Kemia;1
000882168;808|808;808;Slaavilaiset kielet. Venäjän kieli. Balttilaiset kielet. Latvian kieli. Liettuan kieli;1
000882214;809.24;809.24;Undetermined;1
000882218;61;61;Lääketiede;1
000882219;61;61;Lääketiede;1
000882242;53;53;Fysiikka;1
000882243;53;53;Fysiikka;1
000882244;53|536.51;53;536.51;Fysiikka;Undetermined;2
000882246;53;53;Fysiikka;1
000882247;551|551.5;551;551.5;Yleinen geologia. Meteorologia. Klimatologia. Geomorfologia. Stratigrafia. Paleomaantiede;Meteorologia. Ilmatiede;2
000882248;551|551.524;551;551.524;Yleinen geologia. Meteorologia. Klimatologia. Geomorfologia. Stratigrafia. Paleomaantiede;Undetermined;2
000882249;551|551.508.2;551;551.508.2;Yleinen geologia. Meteorologia. Klimatologia. Geomorfologia. Stratigrafia. Paleomaantiede;Undetermined;2
000882251;54|622|5|62;54;622;5;62;Kemia;Kaivostekniikka;Matematiikka. Luonnontieteet;Insinööritieteet. Tekniikka;4
000882253;6|61;6;61;SOVELTAVAT TIETEET. LÄÄKETIEDE. TEKNIIKKA;Lääketiede;2
000882278;58;58;Kasvitiede;1
000882324;16|17;16;17;Logiikka. Tietoteoria. Epistemologia;Etiikka. Moraali. Käytännöllinen filosofia. Elämäntaito;2
000882325;37|37.01;37;37.01;Kasvatus. Opetus. Koulutus;Kasvatuksen perusteet. Teoria. Tutkimusmenetelmät;2
000882326;17|177;17;177;Etiikka. Moraali. Käytännöllinen filosofia. Elämäntaito;Etiikka ja yhteiskunta;2
000882327;1;1;Filosofia ;1
000882328;1;1;Filosofia ;1
000882329;1|2|2;1;2;Filosofia ;Uskonto. Teologia;2
000882330;23;23;Dogmatiikka;1
000882331;2|2;2;Uskonto. Teologia;1
000882345;54|546.185;54;546.185;Kemia;Undetermined;2
000882347;54;54;Kemia;1
000882360;807.1|807.1;807.1;Undetermined;1
000882361;807.1|807.1;807.1;Undetermined;1
000882366;803.0|807|807.1|807.5;803.0;807;807.1;807.5;Saksan kieli;Latinan kieli. Kreikan kieli;Undetermined;Undetermined;4
000882367;37|371.3;37;371.3;Kasvatus. Opetus. Koulutus;Undetermined;2
000882376;22.06;22.06;Undetermined;1
000882377;37;37;Kasvatus. Opetus. Koulutus;1
000882378;1;1;Filosofia ;1
000882379;1|2|2;1;2;Filosofia ;Uskonto. Teologia;2
000882380;1;1;Filosofia ;1
000882422;52|521;52;521;Tähtitiede. Avaruustutkimus. Geodesia. Maanmittaus. Kartografia ;Undetermined;2
000882444;336.2|33|336.211;336.2;33;336.211;Verotus;Kansantalous. Kansantaloustiede;Undetermined;3
000882445;33|330;33;330;Kansantalous. Kansantaloustiede;Kansantaloustieteen yleiset käsitteet. Kansantalouden teoria. Kansantulo. Kulutus. Elintaso;2
000882446;33;33;Kansantalous. Kansantaloustiede;1
000882447;34;34;Oikeus;1
000882448;948.5;948.5;Undetermined;1
000882460;93/99|938;93/99;938;Historia. Maailmanhistoria;Undetermined;2
000882464;23;23;Dogmatiikka;1
000882468;16;16;Logiikka. Tietoteoria. Epistemologia;1
000882494;1;1;Filosofia ;1
000882495;93/99;93/99;Historia. Maailmanhistoria;1
000882496;1;1;Filosofia ;1
000882594;59;59;Eläintiede;1
000882598;59;59;Eläintiede;1
000882599;59;59;Eläintiede;1
000882640;53|531;53;531;Fysiikka;Yleinen mekaniikka. Kiinteiden ja jäykkien kappaleiden mekaniikka;2
000882641;51;51;Matematiikka;1
000882645;808|80|808;808;80;Slaavilaiset kielet. Venäjän kieli. Balttilaiset kielet. Latvian kieli. Liettuan kieli;Kielet;2
000882647;51|514;51;514;Matematiikka;Geometria;2
000882650;23;23;Dogmatiikka;1
000882651;23|2|2;23;2;Dogmatiikka;Uskonto. Teologia;2
000882660;616.8|61;616.8;61;Neurologia. Neurokirurgia. Hermoston taudit. Psykiatria;Lääketiede;2
000882664;16|162.6;16;162.6;Logiikka. Tietoteoria. Epistemologia;Undetermined;2
000882665;16;16;Logiikka. Tietoteoria. Epistemologia;1
000882666;17;17;Etiikka. Moraali. Käytännöllinen filosofia. Elämäntaito;1
000882667;52|5|523.64;52;5;523.64;Tähtitiede. Avaruustutkimus. Geodesia. Maanmittaus. Kartografia ;Matematiikka. Luonnontieteet;Undetermined;3
000882670;22.06;22.06;Undetermined;1
000882679;58;58;Kasvitiede;1
000882690;61;61;Lääketiede;1
000882691;61|616|617.47;61;616;617.47;Lääketiede;Patologia. Tautioppi;Undetermined;3
000882692;61;61;Lääketiede;1
000882695;61;61;Lääketiede;1
000882696;61;61;Lääketiede;1
000882697;61|6;61;6;Lääketiede;SOVELTAVAT TIETEET. LÄÄKETIEDE. TEKNIIKKA;2
000882698;616.98|614.47:616.98|614.47|61;616.98;614.47;61;Undetermined;Undetermined;Lääketiede;3
000882700;61|6;61;6;Lääketiede;SOVELTAVAT TIETEET. LÄÄKETIEDE. TEKNIIKKA;2
000882705;52;52;Tähtitiede. Avaruustutkimus. Geodesia. Maanmittaus. Kartografia ;1
000882706;53;53;Fysiikka;1
000882708;528;528;Geodesia. Maanmittaus. Fotogrammetria. Kaukokartoitus. Kartografia;1
000882716;59|591.1;59;591.1;Eläintiede;Eläinfysiologia;2
000882718;28;28;Kristilliset kirkot. Kristilliset yhteisöt. Kristillisperäiset yhteisöt;1
000883053;;NA;NA;0
000883054;;NA;NA;0
000883055;;NA;NA;0
000883155;;NA;NA;0
000883156;;NA;NA;0
000883157;;NA;NA;0
000883158;;NA;NA;0
000883159;;NA;NA;0
000883160;;NA;NA;0
000883161;378.4;378.4;Yliopistot;1
000883162;;NA;NA;0
000883163;;NA;NA;0
000883164;;NA;NA;0
000883165;;NA;NA;0
000883166;;NA;NA;0
000883167;;NA;NA;0
000883168;;NA;NA;0
000883169;;NA;NA;0
000883170;;NA;NA;0
000883171;;NA;NA;0
000883172;378.4;378.4;Yliopistot;1
000883180;378.4;378.4;Yliopistot;1
000883189;;NA;NA;0
000883190;;NA;NA;0
000883191;;NA;NA;0
000883192;;NA;NA;0
000883194;378.3|727.3|378.4;378.3;727.3;378.4;Undetermined;Undetermined;Yliopistot;3
000883195;;NA;NA;0
000883196;;NA;NA;0
000883197;378.4;378.4;Yliopistot;1
000883198;929 Aleksandr I;929;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;1
000883212;839.79;839.79;Suomenruotsalainen kirjallisuus;1
000883213;839.79;839.79;Suomenruotsalainen kirjallisuus;1
000883214;839.79;839.79;Suomenruotsalainen kirjallisuus;1
000883215;839.79;839.79;Suomenruotsalainen kirjallisuus;1
000883216;;NA;NA;0
000883277;378.4;378.4;Yliopistot;1
000883283;378.4;378.4;Yliopistot;1
000883284;378.4;378.4;Yliopistot;1
000883288;;NA;NA;0
000883289;;NA;NA;0
000883290;;NA;NA;0
000883291;;NA;NA;0
000883293;378.4|347;378.4;347;Yliopistot;Siviilioikeus;2
000883302;;NA;NA;0
000883338;;NA;NA;0
000883392;059;059;Undetermined;1
000883423;24;24;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;1
000883445;24|242;24;242;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;Mahajana-buddhalaisuus. Suuri vaunu;2
000883511;24|242;24;242;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;Mahajana-buddhalaisuus. Suuri vaunu;2
000883697;355/359;355/359;Sotataito. Sotatiede. Maanpuolustus;1
000883742;37;37;Kasvatus. Opetus. Koulutus;1
000883743;656;656;Liikenne. Liikenneturvallisuus. Liikenneonnettomuudet. Postilaitos ;1
000883744;58;58;Kasvitiede;1
000883745;373|37;373;37;Peruskoulu. Lukio ;Kasvatus. Opetus. Koulutus;2
000883746;37;37;Kasvatus. Opetus. Koulutus;1
000883747;338|33;338;33;Taloudellinen tila. Suhdanteet. Talouspolitiikka. Taloussuunnittelu ;Kansantalous. Kansantaloustiede;2
000883748;800/801|373;800/801;373;Kielitiede. Lingvistiikka;Peruskoulu. Lukio ;2
000883941;803.0;803.0;Saksan kieli;1
000884012;;NA;NA;0
000884013;02|017;02;017;Kirjastotoimi. Kirjastotiede;Luettelot yleensä. Aihehakemistot;2
000884085;914.8;914.8;Undetermined;1
000884105;249;249;Undetermined;1
000884106;;NA;NA;0
000884107;;NA;NA;0
000884108;;NA;NA;0
000884109;894.541;894.541;Suomenkielinen kirjallisuus;1
000884111;;NA;NA;0
000884112;;NA;NA;0
000884113;;NA;NA;0
000884114;839.79;839.79;Suomenruotsalainen kirjallisuus;1
