melinda_id publication_year n
(FI-MELINDA)005000766 1875 1
(FI-MELINDA)005002186 1884 1
(FI-MELINDA)005007385 1865 1
(FI-MELINDA)005012718 1866 1
(FI-MELINDA)005014360 1848 1
(FI-MELINDA)005024612 1909 1
(FI-MELINDA)005140980 1916 1
(FI-MELINDA)005195334 1912 1
(FI-MELINDA)005195472 1897 1
(FI-MELINDA)005195500 1892 1
(FI-MELINDA)005195930 1910 1
(FI-MELINDA)005209271 1915 1
(FI-MELINDA)005211320 1906 1
(FI-MELINDA)005222042 1916 1
(FI-MELINDA)005222052 1908 1
(FI-MELINDA)005226565 1909 1
(FI-MELINDA)005230315 1909 1
(FI-MELINDA)005231152 1908 1
(FI-MELINDA)005237907 1897 1
(FI-MELINDA)005237909 1907 1
(FI-MELINDA)005237912 1916 1
(FI-MELINDA)005237913 1915 1
(FI-MELINDA)005237918 1908 1
(FI-MELINDA)005237920 1908 1
(FI-MELINDA)005244064 1881 1
(FI-MELINDA)005244065 1881 1
(FI-MELINDA)005244066 1904 1
(FI-MELINDA)005244067 1897 1
(FI-MELINDA)005244084 1909 1
(FI-MELINDA)005244085 1901 1
(FI-MELINDA)005244086 1907 1
(FI-MELINDA)005244087 1913 1
(FI-MELINDA)005244088 1895 1
(FI-MELINDA)005244149 1912 1
(FI-MELINDA)005244151 1911 1
(FI-MELINDA)005244154 1915 1
(FI-MELINDA)005244157 1890 1
(FI-MELINDA)005244158 1913 1
(FI-MELINDA)005244161 1907 1
(FI-MELINDA)005244175 1908 1
(FI-MELINDA)005244176 1908 1
(FI-MELINDA)005244179 1912 1
(FI-MELINDA)005244182 1913 1
(FI-MELINDA)005244316 1884 1
(FI-MELINDA)005244317 1898 1
(FI-MELINDA)005244325 1907 1
(FI-MELINDA)005244328 1901 1
(FI-MELINDA)005244345 1891 1
(FI-MELINDA)005244349 1883 1
(FI-MELINDA)005244353 1871 1
(FI-MELINDA)005244354 1879 1
(FI-MELINDA)005244357 1912 1
(FI-MELINDA)005244384 1882 1
(FI-MELINDA)005244395 1880 1
(FI-MELINDA)005244396 1901 1
(FI-MELINDA)005244421 1898 1
(FI-MELINDA)005245565 1889 1
(FI-MELINDA)005258024 1908 1
(FI-MELINDA)005308039 1856 1
(FI-MELINDA)005311773 1901 1
(FI-MELINDA)005323229 1905 1
(FI-MELINDA)005323955 1897 1
(FI-MELINDA)005326962 1906 1
(FI-MELINDA)005328846 1913 1
(FI-MELINDA)005330185 1908 1
(FI-MELINDA)005352753 1866 1
(FI-MELINDA)005353219 1886 1
(FI-MELINDA)005353221 1906 1
(FI-MELINDA)005353223 1877 1
(FI-MELINDA)005353226 1888 1
(FI-MELINDA)005353232 1863 1
(FI-MELINDA)005353509 1910 1
(FI-MELINDA)005353510 1910 1
(FI-MELINDA)005353512 1882 1
(FI-MELINDA)005353513 1890 1
(FI-MELINDA)005353516 1890 1
(FI-MELINDA)005356033 1909 1
(FI-MELINDA)005359327 1895 1
(FI-MELINDA)005359329 1893 1
(FI-MELINDA)005359397 1858 1
(FI-MELINDA)005359403 1859 1
(FI-MELINDA)005359423 1897 1
(FI-MELINDA)005359428 1872 1
(FI-MELINDA)005359434 1860 1
(FI-MELINDA)005359437 1865 1
(FI-MELINDA)005359442 1837 1
(FI-MELINDA)005359483 1890 1
(FI-MELINDA)005359486 1882 1
(FI-MELINDA)005359520 1884 1
(FI-MELINDA)005359523 1887 1
(FI-MELINDA)005359538 1861 1
(FI-MELINDA)005359551 1895 1
(FI-MELINDA)005359623 1858 1
(FI-MELINDA)005359652 1866 1
(FI-MELINDA)005359675 1845 1
(FI-MELINDA)005359701 1886 1
(FI-MELINDA)005359704 1906 1
(FI-MELINDA)005359721 1903 1
(FI-MELINDA)005359726 1882 1
(FI-MELINDA)005359730 1871 1
(FI-MELINDA)005359760 1851 1
(FI-MELINDA)005359766 1880 1
(FI-MELINDA)005360073 1906 1
(FI-MELINDA)005360084 1892 1
(FI-MELINDA)005360091 1847 1
(FI-MELINDA)005360097 1844 1
(FI-MELINDA)005360098 1889 1
(FI-MELINDA)005360130 1885 1
(FI-MELINDA)005360134 1893 1
(FI-MELINDA)005360293 1829 1
(FI-MELINDA)005360294 1904 1
(FI-MELINDA)005360306 1891 1
(FI-MELINDA)005360312 1891 1
(FI-MELINDA)005360315 1858 1
(FI-MELINDA)005360359 1889 1
(FI-MELINDA)005360361 1915 1
(FI-MELINDA)005360379 1866 1
(FI-MELINDA)005360420 1860 1
(FI-MELINDA)005360475 1888 1
(FI-MELINDA)005360490 1855 1
(FI-MELINDA)005360511 1833 1
(FI-MELINDA)005360524 1850 1
(FI-MELINDA)005360525 1906 1
(FI-MELINDA)005360779 1847 1
(FI-MELINDA)005360819 1882 1
(FI-MELINDA)005360862 1897 1
(FI-MELINDA)005360951 1820 1
(FI-MELINDA)005360952 1882 1
(FI-MELINDA)005367343 1913 1
(FI-MELINDA)005368675 1899 1
(FI-MELINDA)005368676 1899 1
(FI-MELINDA)005368678 1899 1
(FI-MELINDA)005368679 1899 1
(FI-MELINDA)005369176 1905 1
(FI-MELINDA)005369325 1907 1
(FI-MELINDA)005369919 1904 1
(FI-MELINDA)005370024 1904 1
(FI-MELINDA)005370235 1904 1
(FI-MELINDA)005370284 1904 1
(FI-MELINDA)005376485 1884 1
(FI-MELINDA)005381629 1910 1
(FI-MELINDA)005381630 1910 1
(FI-MELINDA)005381749 1908 1
(FI-MELINDA)005382718 1899 1
(FI-MELINDA)005382719 1899 1
(FI-MELINDA)005382720 1899 1
(FI-MELINDA)005382721 1899 1
(FI-MELINDA)005382722 1899 1
(FI-MELINDA)005382723 1899 1
(FI-MELINDA)005394071 1908 1
(FI-MELINDA)005394093 1911 1
(FI-MELINDA)005419454 1845 1
(FI-MELINDA)005427072 1902 1
(FI-MELINDA)005427073 1902 1
(FI-MELINDA)005430394 1864 1
(FI-MELINDA)005445389 1908 1
(FI-MELINDA)005449342 1900 1
(FI-MELINDA)005452921 1915 1
(FI-MELINDA)005466045 1886 1
(FI-MELINDA)005469695 1902 1
(FI-MELINDA)005473170 1904 1
(FI-MELINDA)005482235 1912 1
(FI-MELINDA)005498403 1909 1
(FI-MELINDA)005498428 1914 1
(FI-MELINDA)005500460 1913 1
(FI-MELINDA)005504674 1894 1
(FI-MELINDA)005507982 1895 1
(FI-MELINDA)005507983 1895 1
(FI-MELINDA)005507998 1905 1
(FI-MELINDA)005508318 1877 1
(FI-MELINDA)005508608 1912 1
(FI-MELINDA)005508691 1861 1
(FI-MELINDA)005515482 1841 1
(FI-MELINDA)005516240 1821 1
(FI-MELINDA)005516579 1889 1
(FI-MELINDA)005516667 1899 1
(FI-MELINDA)005516668 1899 1
(FI-MELINDA)005517837 1869 1
(FI-MELINDA)005518927 1916 1
(FI-MELINDA)005549564 1912 1
(FI-MELINDA)005551868 1896 1
(FI-MELINDA)005554825 1889 1
(FI-MELINDA)005555641 1902 1
(FI-MELINDA)005567890 1905 1
(FI-MELINDA)005568209 1886 1
(FI-MELINDA)005568455 1820 1
(FI-MELINDA)005579116 1914 1
(FI-MELINDA)005584559 1892 1
(FI-MELINDA)005607988 1880 1
(FI-MELINDA)005607989 1880 1
(FI-MELINDA)005608099 1849 1
(FI-MELINDA)005627071 1901 1
(FI-MELINDA)005630493 1819 1
(FI-MELINDA)005644901 1894 1
(FI-MELINDA)005644905 1911 1
(FI-MELINDA)005644909 1891 1
(FI-MELINDA)005644912 1908 1
(FI-MELINDA)005644917 1917 1
(FI-MELINDA)005644921 1888 1
(FI-MELINDA)005645344 1908 1
(FI-MELINDA)005645347 1893 1
(FI-MELINDA)005645349 1895 1
(FI-MELINDA)005645350 1886 1
(FI-MELINDA)005645351 1886 1
(FI-MELINDA)005645368 1873 1
(FI-MELINDA)005645586 1901 1
(FI-MELINDA)005645608 1917 1
(FI-MELINDA)005645609 1905 1
(FI-MELINDA)005645613 1916 1
(FI-MELINDA)005645619 1913 1
(FI-MELINDA)005649786 1905 1
(FI-MELINDA)005649869 1910 1
(FI-MELINDA)005649890 1913 1
(FI-MELINDA)005651270 1912 1
(FI-MELINDA)005651963 1907 1
(FI-MELINDA)005653736 1911 1
(FI-MELINDA)005653836 1898 1
(FI-MELINDA)005653898 1881 1
(FI-MELINDA)005653912 1881 1
(FI-MELINDA)005653915 1894 1
(FI-MELINDA)005653923 1896 1
(FI-MELINDA)005653994 1896 1
(FI-MELINDA)005654037 1887 1
(FI-MELINDA)005654085 1898 1
(FI-MELINDA)005654123 1885 1
(FI-MELINDA)005654127 1907 1
(FI-MELINDA)005654231 1891 1
(FI-MELINDA)005654239 1912 1
(FI-MELINDA)005654242 1912 1
(FI-MELINDA)005654596 1896 1
(FI-MELINDA)005654597 1917 1
(FI-MELINDA)005654619 1916 1
(FI-MELINDA)005654638 1905 1
(FI-MELINDA)005654664 1900 1
(FI-MELINDA)005654669 1902 1
(FI-MELINDA)005654675 1900 1
(FI-MELINDA)005654681 1901 1
(FI-MELINDA)005654696 1903 1
(FI-MELINDA)005654703 1839 1
(FI-MELINDA)005654707 1912 1
(FI-MELINDA)005654708 1914 1
(FI-MELINDA)005654714 1910 1
(FI-MELINDA)005654731 1900 1
(FI-MELINDA)005654844 1901 1
(FI-MELINDA)005654865 1917 1
(FI-MELINDA)005656476 1912 1
(FI-MELINDA)005656551 1912 1
(FI-MELINDA)005674249 1898 1
(FI-MELINDA)005674253 1896 1
(FI-MELINDA)005674275 1901 1
(FI-MELINDA)005674376 1907 1
(FI-MELINDA)005674413 1893 1
(FI-MELINDA)005674433 1870 1
(FI-MELINDA)005674436 1881 1
(FI-MELINDA)005674482 1910 1
(FI-MELINDA)005674527 1917 1
(FI-MELINDA)005674895 1917 1
(FI-MELINDA)005674911 1843 1
(FI-MELINDA)005674969 1887 1
(FI-MELINDA)005675376 1900 1
(FI-MELINDA)005675400 1902 1
(FI-MELINDA)005675538 1905 1
(FI-MELINDA)005676133 1837 1
(FI-MELINDA)005676239 1907 1
(FI-MELINDA)005676241 1910 1
(FI-MELINDA)005676372 1909 1
(FI-MELINDA)005676373 1912 1
(FI-MELINDA)005676381 1885 1
(FI-MELINDA)005676420 1898 1
(FI-MELINDA)005676557 1834 1
(FI-MELINDA)005676599 1907 1
(FI-MELINDA)005676609 1903 1
(FI-MELINDA)005698868 1908 1
(FI-MELINDA)005701943 1889 1
(FI-MELINDA)005720055 1905 1
(FI-MELINDA)005722391 1860 1
(FI-MELINDA)005722486 1900 1
(FI-MELINDA)005722549 1870 1
(FI-MELINDA)005751638 1908 1
(FI-MELINDA)005751648 1823 1
(FI-MELINDA)005754689 1916 1
(FI-MELINDA)005772732 1895 1
(FI-MELINDA)005773143 1917 1
(FI-MELINDA)005776633 1890 1
(FI-MELINDA)005806178 1820 1
(FI-MELINDA)005806272 1916 1
(FI-MELINDA)005806273 1916 1
(FI-MELINDA)005806576 1914 1
(FI-MELINDA)005806635 1894 1
(FI-MELINDA)005806651 1911 1
(FI-MELINDA)005806666 1910 1
(FI-MELINDA)005806672 1910 1
(FI-MELINDA)005806682 1892 1
(FI-MELINDA)005807262 1914 1
(FI-MELINDA)005809332 1909 1
(FI-MELINDA)005809813 1909 1
(FI-MELINDA)005809969 1916 1
(FI-MELINDA)005810007 1916 1
(FI-MELINDA)005815089 1861 1
(FI-MELINDA)005817636 1910 1
(FI-MELINDA)005825487 1908 1
(FI-MELINDA)005829052 1905 1
(FI-MELINDA)005833817 1913 1
(FI-MELINDA)005837298 1895 1
(FI-MELINDA)005837882 1914 1
(FI-MELINDA)005839365 1912 1
(FI-MELINDA)005840475 1901 1
(FI-MELINDA)005841189 1900 1
(FI-MELINDA)005843279 1895 1
(FI-MELINDA)005843810 1895 1
(FI-MELINDA)005843818 1910 1
(FI-MELINDA)005843832 1860 1
(FI-MELINDA)005845357 1899 1
(FI-MELINDA)005845407 1908 1
(FI-MELINDA)005845855 1914 1
(FI-MELINDA)005845918 1877 1
(FI-MELINDA)005847027 1902 1
(FI-MELINDA)005848632 1910 1
(FI-MELINDA)005849835 1878 1
(FI-MELINDA)005850391 1904 1
(FI-MELINDA)005851122 1900 1
(FI-MELINDA)005851141 1899 1
(FI-MELINDA)005852718 1917 1
(FI-MELINDA)005853824 1914 1
(FI-MELINDA)005854784 1840 1
(FI-MELINDA)005854790 1907 1
(FI-MELINDA)005854792 1840 1
(FI-MELINDA)005855531 1908 1
(FI-MELINDA)005856606 1910 1
(FI-MELINDA)005857647 1914 1
(FI-MELINDA)005858274 1900 1
(FI-MELINDA)005858578 1884 1
(FI-MELINDA)005858581 1811 1
(FI-MELINDA)005860605 1912 1
(FI-MELINDA)005861027 1915 1
(FI-MELINDA)005861028 1894 1
(FI-MELINDA)005861032 1916 1
(FI-MELINDA)005861586 1914 1
(FI-MELINDA)005862109 1915 1
(FI-MELINDA)005862110 1915 1
(FI-MELINDA)005862575 1913 1
(FI-MELINDA)005862579 1915 1
(FI-MELINDA)005863016 1916 1
(FI-MELINDA)005863429 1902 1
(FI-MELINDA)005863433 1820 1
(FI-MELINDA)005864532 1906 1
(FI-MELINDA)005886690 1885 1
(FI-MELINDA)005886695 1900 1
(FI-MELINDA)005887240 1915 1
(FI-MELINDA)005887247 1915 1
(FI-MELINDA)005887248 1917 1
(FI-MELINDA)005887272 1913 1
(FI-MELINDA)005887278 1895 1
(FI-MELINDA)005887281 1912 1
(FI-MELINDA)005887306 1910 1
(FI-MELINDA)005887313 1911 1
(FI-MELINDA)005887314 1914 1
(FI-MELINDA)005887809 1904 1
(FI-MELINDA)005887811 1911 1
(FI-MELINDA)005887813 1911 1
(FI-MELINDA)005887825 1899 1
(FI-MELINDA)005888974 1917 1
(FI-MELINDA)005888975 1915 1
(FI-MELINDA)005888976 1914 1
(FI-MELINDA)005888977 1914 1
(FI-MELINDA)005888978 1912 1
(FI-MELINDA)005888979 1912 1
(FI-MELINDA)005888980 1911 1
(FI-MELINDA)005888981 1911 1
(FI-MELINDA)005888982 1909 1
(FI-MELINDA)005888984 1908 1
(FI-MELINDA)005888985 1896 1
(FI-MELINDA)005888986 1896 1
(FI-MELINDA)005889718 1891 1
(FI-MELINDA)005890274 1904 1
(FI-MELINDA)005892804 1917 1
(FI-MELINDA)005892826 1915 1
(FI-MELINDA)005893859 1847 1
(FI-MELINDA)005893876 1889 1
(FI-MELINDA)005894854 1916 1
(FI-MELINDA)005894869 1909 1
(FI-MELINDA)005895328 1915 1
(FI-MELINDA)005895345 1909 1
(FI-MELINDA)005895348 1877 1
(FI-MELINDA)005895829 1883 1
(FI-MELINDA)005895836 1913 1
(FI-MELINDA)005896333 1904 1
(FI-MELINDA)005896335 1910 1
(FI-MELINDA)005896338 1915 1
(FI-MELINDA)005896340 1914 1
(FI-MELINDA)005897135 1884 1
(FI-MELINDA)005897158 1910 1
(FI-MELINDA)005897648 1904 1
(FI-MELINDA)005898141 1912 1
(FI-MELINDA)005898216 1887 1
(FI-MELINDA)005898217 1905 1
(FI-MELINDA)005898695 1916 1
(FI-MELINDA)005898713 1910 1
(FI-MELINDA)005898737 1902 1
(FI-MELINDA)005899443 1910 1
(FI-MELINDA)005899445 1910 1
(FI-MELINDA)005899471 1910 1
(FI-MELINDA)005899785 1910 1
(FI-MELINDA)005899786 1911 1
(FI-MELINDA)005899788 1911 1
(FI-MELINDA)005899792 1911 1
(FI-MELINDA)005899793 1911 1
(FI-MELINDA)005899802 1859 1
(FI-MELINDA)005900554 1889 1
(FI-MELINDA)005900572 1897 1
(FI-MELINDA)005901228 1910 1
(FI-MELINDA)005901275 1864 1
(FI-MELINDA)005902059 1910 1
(FI-MELINDA)005902661 1905 1
(FI-MELINDA)005902665 1879 1
(FI-MELINDA)005904036 1892 1
(FI-MELINDA)005904078 1908 1
(FI-MELINDA)005904103 1899 1
(FI-MELINDA)005905455 1904 1
(FI-MELINDA)005906497 1892 1
(FI-MELINDA)005906989 1901 1
(FI-MELINDA)005912027 1914 1
(FI-MELINDA)005913331 1883 1
(FI-MELINDA)005914477 1908 1
(FI-MELINDA)005914844 1900 1
(FI-MELINDA)005915247 1915 1
(FI-MELINDA)005915822 1887 1
(FI-MELINDA)005915823 1887 1
(FI-MELINDA)005915824 1887 1
(FI-MELINDA)005915825 1887 1
(FI-MELINDA)005918052 1913 1
(FI-MELINDA)005926187 1886 1
(FI-MELINDA)005926503 1913 1
(FI-MELINDA)005926507 1908 1
(FI-MELINDA)005926510 1908 1
(FI-MELINDA)005934081 1894 1
(FI-MELINDA)005934101 1891 1
(FI-MELINDA)005935331 1906 1
(FI-MELINDA)005944255 1903 1
(FI-MELINDA)005949100 1880 1
(FI-MELINDA)005955420 1908 1
(FI-MELINDA)005956781 1911 1
(FI-MELINDA)005959812 1908 1
(FI-MELINDA)005959813 1907 1
(FI-MELINDA)005959814 1906 1
(FI-MELINDA)005959815 1908 1
(FI-MELINDA)005959816 1906 1
(FI-MELINDA)005959819 1908 1
(FI-MELINDA)005959820 1908 1
(FI-MELINDA)005959821 1904 1
(FI-MELINDA)005959822 1901 1
(FI-MELINDA)005959823 1900 1
(FI-MELINDA)005959824 1901 1
(FI-MELINDA)005959825 1904 1
(FI-MELINDA)005959826 1903 1
(FI-MELINDA)005959827 1900 1
(FI-MELINDA)005959830 1898 1
(FI-MELINDA)005959831 1901 1
(FI-MELINDA)005959832 1902 1
(FI-MELINDA)005959833 1905 1
(FI-MELINDA)005959834 1901 1
(FI-MELINDA)005959835 1901 1
(FI-MELINDA)005959836 1907 1
(FI-MELINDA)005959837 1909 1
(FI-MELINDA)005959838 1905 1
(FI-MELINDA)005959839 1904 1
(FI-MELINDA)005959840 1908 1
(FI-MELINDA)005959841 1911 1
(FI-MELINDA)005959842 1908 1
(FI-MELINDA)005959843 1907 1
(FI-MELINDA)005959844 1901 1
(FI-MELINDA)005959845 1905 1
(FI-MELINDA)005959846 1894 1
(FI-MELINDA)005959847 1904 1
(FI-MELINDA)005959848 1898 1
(FI-MELINDA)005959849 1905 1
(FI-MELINDA)005959850 1892 1
(FI-MELINDA)005959851 1894 1
(FI-MELINDA)005959852 1897 1
(FI-MELINDA)005959853 1899 1
(FI-MELINDA)005959854 1900 1
(FI-MELINDA)005959856 1910 1
(FI-MELINDA)005959857 1893 1
(FI-MELINDA)005959858 1906 1
(FI-MELINDA)005959859 1888 1
(FI-MELINDA)005959860 1898 1
(FI-MELINDA)005959861 1906 1
(FI-MELINDA)005959862 1912 1
(FI-MELINDA)005959863 1914 1
(FI-MELINDA)005959864 1896 1
(FI-MELINDA)005959865 1897 1
(FI-MELINDA)005959866 1894 1
(FI-MELINDA)005959867 1891 1
(FI-MELINDA)005959868 1905 1
(FI-MELINDA)005959869 1886 1
(FI-MELINDA)005959870 1887 1
(FI-MELINDA)005959871 1909 1
(FI-MELINDA)005959872 1910 1
(FI-MELINDA)005959873 1897 1
(FI-MELINDA)005959874 1908 1
(FI-MELINDA)005959875 1907 1
(FI-MELINDA)005959876 1895 1
(FI-MELINDA)005959877 1914 1
(FI-MELINDA)005959878 1899 1
(FI-MELINDA)005959879 1893 1
(FI-MELINDA)005959880 1905 1
(FI-MELINDA)005959881 1892 1
(FI-MELINDA)005959882 1916 1
(FI-MELINDA)005959883 1900 1
(FI-MELINDA)005959884 1914 1
(FI-MELINDA)005959887 1898 1
(FI-MELINDA)005959895 1898 1
(FI-MELINDA)005959898 1917 1
(FI-MELINDA)005959900 1905 1
(FI-MELINDA)005959904 1910 1
(FI-MELINDA)005959905 1916 1
(FI-MELINDA)005959906 1906 1
(FI-MELINDA)005959907 1901 1
(FI-MELINDA)005959908 1917 1
(FI-MELINDA)005959910 1901 1
(FI-MELINDA)005959912 1901 1
(FI-MELINDA)005959913 1901 1
(FI-MELINDA)005959914 1901 1
(FI-MELINDA)005959916 1916 1
(FI-MELINDA)005959917 1904 1
(FI-MELINDA)005959918 1905 1
(FI-MELINDA)005959919 1905 1
(FI-MELINDA)005959920 1902 1
(FI-MELINDA)005959922 1912 1
(FI-MELINDA)005959924 1893 1
(FI-MELINDA)005959926 1916 1
(FI-MELINDA)005959927 1914 1
(FI-MELINDA)005959929 1898 1
(FI-MELINDA)005959930 1900 1
(FI-MELINDA)005959932 1895 1
(FI-MELINDA)005959933 1913 1
(FI-MELINDA)005959934 1915 1
(FI-MELINDA)005959935 1916 1
(FI-MELINDA)005959936 1916 1
(FI-MELINDA)005959939 1916 1
(FI-MELINDA)005959941 1894 1
(FI-MELINDA)005959943 1909 1
(FI-MELINDA)005959944 1916 1
(FI-MELINDA)005959945 1910 1
(FI-MELINDA)005959946 1910 1
(FI-MELINDA)005959947 1913 1
(FI-MELINDA)005959949 1912 1
(FI-MELINDA)005959950 1892 1
(FI-MELINDA)005959951 1892 1
(FI-MELINDA)005959952 1897 1
(FI-MELINDA)005959953 1912 1
(FI-MELINDA)005959958 1895 1
(FI-MELINDA)005959960 1895 1
(FI-MELINDA)005959961 1907 1
(FI-MELINDA)005959962 1912 1
(FI-MELINDA)005959963 1912 1
(FI-MELINDA)005959964 1916 1
(FI-MELINDA)005959968 1916 1
(FI-MELINDA)005959969 1916 1
(FI-MELINDA)005959970 1894 1
(FI-MELINDA)005959973 1917 1
(FI-MELINDA)005959974 1892 1
(FI-MELINDA)005959975 1882 1
(FI-MELINDA)005959976 1911 1
(FI-MELINDA)005959977 1910 1
(FI-MELINDA)005959978 1912 1
(FI-MELINDA)005959980 1915 1
(FI-MELINDA)005959981 1911 1
(FI-MELINDA)005959982 1912 1
(FI-MELINDA)005959983 1915 1
(FI-MELINDA)005959984 1913 1
(FI-MELINDA)005959985 1902 1
(FI-MELINDA)005959986 1908 1
(FI-MELINDA)005959987 1908 1
(FI-MELINDA)005959988 1911 1
(FI-MELINDA)005959989 1910 1
(FI-MELINDA)005959990 1915 1
(FI-MELINDA)005959991 1906 1
(FI-MELINDA)005959992 1909 1
(FI-MELINDA)005959993 1912 1
(FI-MELINDA)005959994 1906 1
(FI-MELINDA)005959995 1909 1
(FI-MELINDA)005959996 1908 1
(FI-MELINDA)005959998 1887 1
(FI-MELINDA)005959999 1886 1
(FI-MELINDA)005960001 1891 1
(FI-MELINDA)005960002 1914 1
(FI-MELINDA)005960003 1909 1
(FI-MELINDA)005960004 1908 1
(FI-MELINDA)005960005 1908 1
(FI-MELINDA)005960006 1914 1
(FI-MELINDA)005960007 1911 1
(FI-MELINDA)005960008 1888 1
(FI-MELINDA)005960009 1883 1
(FI-MELINDA)005960010 1882 1
(FI-MELINDA)005960011 1885 1
(FI-MELINDA)005960012 1883 1
(FI-MELINDA)005960018 1915 1
(FI-MELINDA)005960020 1912 1
(FI-MELINDA)005960022 1890 1
(FI-MELINDA)005960023 1912 1
(FI-MELINDA)005960024 1906 1
(FI-MELINDA)005960025 1899 1
(FI-MELINDA)005960026 1906 1
(FI-MELINDA)005960027 1913 1
(FI-MELINDA)005960028 1906 1
(FI-MELINDA)005960029 1908 1
(FI-MELINDA)005960030 1908 1
(FI-MELINDA)005960031 1912 1
(FI-MELINDA)005960032 1906 1
(FI-MELINDA)005960034 1911 1
(FI-MELINDA)005960037 1910 1
(FI-MELINDA)005960038 1914 1
(FI-MELINDA)005960039 1908 1
(FI-MELINDA)005960040 1914 1
(FI-MELINDA)005960041 1909 1
(FI-MELINDA)005960042 1906 1
(FI-MELINDA)005960043 1900 1
(FI-MELINDA)005960044 1891 1
(FI-MELINDA)005960045 1890 1
(FI-MELINDA)005960046 1906 1
(FI-MELINDA)005960047 1914 1
(FI-MELINDA)005960048 1912 1
(FI-MELINDA)005960049 1910 1
(FI-MELINDA)005960051 1910 1
(FI-MELINDA)005960052 1906 1
(FI-MELINDA)005960053 1906 1
(FI-MELINDA)005960054 1915 1
(FI-MELINDA)005960055 1906 1
(FI-MELINDA)005960056 1913 1
(FI-MELINDA)005960058 1907 1
(FI-MELINDA)005960059 1908 1
(FI-MELINDA)005960060 1905 1
(FI-MELINDA)005960061 1911 1
(FI-MELINDA)005960062 1914 1
(FI-MELINDA)005960063 1912 1
(FI-MELINDA)005960064 1911 1
(FI-MELINDA)005960065 1912 1
(FI-MELINDA)005960067 1911 1
(FI-MELINDA)005960068 1911 1
(FI-MELINDA)005960069 1912 1
(FI-MELINDA)005960070 1906 1
(FI-MELINDA)005960071 1912 1
(FI-MELINDA)005960072 1908 1
(FI-MELINDA)005960073 1911 1
(FI-MELINDA)005960074 1909 1
(FI-MELINDA)005960075 1906 1
(FI-MELINDA)005960076 1911 1
(FI-MELINDA)005960081 1912 1
(FI-MELINDA)005960082 1903 1
(FI-MELINDA)005960083 1912 1
(FI-MELINDA)005960084 1910 1
(FI-MELINDA)005960085 1907 1
(FI-MELINDA)005960086 1907 1
(FI-MELINDA)005960089 1906 1
(FI-MELINDA)005960090 1907 1
(FI-MELINDA)005960091 1910 1
(FI-MELINDA)005960092 1910 1
(FI-MELINDA)005960093 1906 1
(FI-MELINDA)005960094 1908 1
(FI-MELINDA)005960095 1906 1
(FI-MELINDA)005960096 1915 1
(FI-MELINDA)005960097 1913 1
(FI-MELINDA)005960098 1908 1
(FI-MELINDA)005960099 1909 1
(FI-MELINDA)005960100 1912 1
(FI-MELINDA)005960101 1901 1
(FI-MELINDA)005960102 1907 1
(FI-MELINDA)005960103 1907 1
(FI-MELINDA)005960104 1909 1
(FI-MELINDA)005960107 1914 1
(FI-MELINDA)005960108 1890 1
(FI-MELINDA)005960109 1910 1
(FI-MELINDA)005960110 1912 1
(FI-MELINDA)005960112 1896 1
(FI-MELINDA)005960113 1898 1
(FI-MELINDA)005960114 1896 1
(FI-MELINDA)005960115 1910 1
(FI-MELINDA)005960116 1906 1
(FI-MELINDA)005960117 1908 1
(FI-MELINDA)005960118 1911 1
(FI-MELINDA)005960128 1897 1
(FI-MELINDA)005960130 1896 1
(FI-MELINDA)005960132 1897 1
(FI-MELINDA)005960135 1896 1
(FI-MELINDA)005960136 1897 1
(FI-MELINDA)005960138 1899 1
(FI-MELINDA)005960139 1898 1
(FI-MELINDA)005960140 1899 1
(FI-MELINDA)005960141 1898 1
(FI-MELINDA)005960142 1886 1
(FI-MELINDA)005960143 1897 1
(FI-MELINDA)005960144 1896 1
(FI-MELINDA)005960145 1888 1
(FI-MELINDA)005960147 1899 1
(FI-MELINDA)005960148 1901 1
(FI-MELINDA)005960149 1891 1
(FI-MELINDA)005960150 1899 1
(FI-MELINDA)005960151 1896 1
(FI-MELINDA)005960152 1899 1
(FI-MELINDA)005960153 1896 1
(FI-MELINDA)005960154 1888 1
(FI-MELINDA)005960155 1900 1
(FI-MELINDA)005960156 1902 1
(FI-MELINDA)005960157 1899 1
(FI-MELINDA)005960158 1896 1
(FI-MELINDA)005960159 1896 1
(FI-MELINDA)005960160 1899 1
(FI-MELINDA)005960161 1896 1
(FI-MELINDA)005960162 1898 1
(FI-MELINDA)005960163 1891 1
(FI-MELINDA)005960164 1898 1
(FI-MELINDA)005960166 1896 1
(FI-MELINDA)005960167 1905 1
(FI-MELINDA)005960168 1905 1
(FI-MELINDA)005960169 1905 1
(FI-MELINDA)005960170 1902 1
(FI-MELINDA)005960171 1902 1
(FI-MELINDA)005960172 1902 1
(FI-MELINDA)005960173 1904 1
(FI-MELINDA)005960174 1905 1
(FI-MELINDA)005960175 1901 1
(FI-MELINDA)005960176 1901 1
(FI-MELINDA)005960178 1902 1
(FI-MELINDA)005960179 1900 1
(FI-MELINDA)005960180 1901 1
(FI-MELINDA)005960181 1899 1
(FI-MELINDA)005960182 1904 1
(FI-MELINDA)005960183 1904 1
(FI-MELINDA)005960184 1903 1
(FI-MELINDA)005960185 1902 1
(FI-MELINDA)005960186 1901 1
(FI-MELINDA)005960187 1901 1
(FI-MELINDA)005960188 1901 1
(FI-MELINDA)005960189 1902 1
(FI-MELINDA)005960190 1904 1
